1|Bank0|2026|1|Mr. Smug Pockets|555-555-5555|pockets@ficus.com|1234 Hocus Potato Way|Tatertown|UT|54096|7|100|02-1234567|B90YWS6AFX2LGWOXJ1LD
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LDKR7FWZKYFAZP74A67|20260221|1|1|1|1|1|333965|1|20260331|14488 egest|diam lobortis |OK|74136|40143|40143007647|11||||||5||||||2|4|2||||||||8||||||||2|4|6|5|2|4|56|9999|128|0|-1.002|1|1|700|9999|15||10||10|||||NA|2168.659|296.681|346.801|5674.951|4.132|16|21.733|77.825|110|36|2|2|2|2|787892|3|5|1|NA|1|2|104754|6||||||17||||||2|2|2
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LD39XGKA2Y2H6H62O31|20260206|1|1|1|1|1|295815|1|20260331|22612 mi |commodo co|OK|74136|40143|40143007647|13||||||5||||||2|4|43||||||||8||||||||2|4|1|5|2|4|52|9999|12|0|-0.305|1|1|607|9999|12||10||10|||||NA|1814.056|220.251|427.284|2759.669|2.589|29|17.483|76.113|127|83|2|2|2|2|1746836|3|5|1|NA|1|1|36794|6||||||17||||||2|2|2
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LD88LR9622C6ZNHS8M71|20260213|1|1|1|1|1|375622|1|20260331|45691 purus ridiculus la|mattis r|OK|74136|40143|40143007647|12||||||5||||||2|4|4||||||||8||||||||2|4|1|5|2|4|53|9999|88|0|-1.386|3|1|618|9999|14||10||10|||||NA|1193.831|479.374|300.771|1251.68|5.024|24|9.842|65.685|132|58|2|2|2|2|1847730|3|5|1|NA|2|2|81150|6||||||17||||||2|2|2
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LD9P6OB7KIA7YTBXX4K97|20260303|1|1|1|1|1|150997|1|20260331|34265 gravida ma|vel se|OK|74136|40143|40143007647|12||||||5||||||2|4|2||||||||8||||||||2|4|1|5|2|4|69|9999|105|0|0.648|2|1|538|9999|7||10||10|||||NA|3864.033|272.312|278.787|3733.453|4.107|39|8.957|104.664|123|24|2|2|2|2|1665138|3|5|1|NA|1|1|102830|6||||||17||||||2|2|2
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LDPW6I9UDSSS127WJ9XX66|20260304|1|1|1|1|1|274794|1|20260331|6649 adi|interdum e|OK|74136|40143|40143007647|11||||||5||||||2|4|1||||||||8||||||||2|4|2|5|2|4|79|9999|110|0|-0.184|2|1|648|9999|15||10||10|||||NA|1900.543|634.237|229.712|1839.054|6.158|12|11.231|69.151|139|38|2|2|2|2|1955669|3|5|1|NA|2|2|60915|6||||||17||||||2|2|2
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LD981Z6ID056K74ZOOLLM39|20260221|1|1|1|1|1|637891|1|20260331|21123 condimentu|netus |OK|74136|40143|40143007647|12||||||5||||||2|4|42||||||||8||||||||2|4|2|5|2|4|49|9999|141|0|-1.963|2|1|795|9999|11||10||10|||||NA|2049.221|384.506|290.661|2079.394|3.108|23|18.9|65.307|151|21|2|2|2|2|1575250|3|5|1|NA|1|1|41402|6||||||17||||||2|2|2
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LDOEMHRR6KZLJ6WG7MJ83|20260305|1|1|1|1|1|469849|1|20260331|37749 erat e|in potent|OK|74136|40143|40143007647|1||||||5||||||2|4|1||||||||8||||||||2|4|6|5|2|4|66|9999|56|0|-1.936|2|1|615|9999|3||10||10|||||NA|2860.461|444.235|364.53|2700.699|1.768|23|10.134|71.135|104|24|2|2|2|2|880574|3|5|1|NA|1|2|68140|6||||||17||||||2|2|2
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LD2CHN140JECTXVZ530|20260207|1|1|1|1|1|433054|1|20260331|10334 mus in luc|fames rho|OK|74136|40143|40143007647|13||||||5||||||2|4|44||||||||8||||||||2|4|2|5|2|4|54|9999|80|0|-0.358|3|1|701|9999|5||10||10|||||NA|1886.785|241.812|216.086|3928.966|5.159|35|19.133|81.267|137|39|2|2|2|2|1952548|3|5|1|NA|1|1|79803|6||||||17||||||2|2|2
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LDHD3JY0VOQI081FI65|20260225|1|1|1|1|1|94859|1|20260331|17815 i|massa n|OK|74136|40143|40143007647|13||||||5||||||2|4|25||||||||8||||||||2|4|1|5|2|4|72|9999|145|0|-0.675|1|1|694|9999|7||10||10|||||NA|3103.411|308.359|203.884|4330.708|4.077|7|8.736|61.382|136|25|2|2|2|2|2613326|3|5|1|NA|2|1|56977|6||||||17||||||2|2|2
2|B90YWS6AFX2LGWOXJ1LD|B90YWS6AFX2LGWOXJ1LDHBZKKLFM21AJLCMOV2X91|20260206|1|1|1|1|1|298902|1|20260331|41611 n|dolor odio fringi|OK|74136|40143|40143007647|14||||||5||||||2|4|27||||||||8||||||||2|4|6|5|2|4|71|9999|104|0|-0.165|2|1|682|9999|3||10||10|||||NA|2693.517|207.606|370.098|2777.393|3.383|10|14.09|69.599|119|70|2|2|2|2|1491717|3|5|1|NA|1|1|126175|6||||||17||||||2|2|2
